605	3	32
180	2	627
795	3	417
345	3	116
338	2	216
449	2	1479
504	4	377
879	3	1467
737	3	135
386	1	218
206	3	41
821	3	188
5	1	293
937	3	507
567	3	481
589	1	281
313	1	1262
745	3	565
150	4	632
726	2	401
846	0	925
400	3	518
900	4	1604
183	2	955
750	3	256
730	2	193
9	3	92
772	0	567
404	4	317
451	3	179
937	2	840
750	2	153
66	2	870
534	4	276
499	4	707
540	4	473
173	4	99
617	2	110
206	3	27
891	2	819
179	4	82
503	1	383
803	2	140
384	4	284
652	3	839
622	2	162
457	3	125
207	3	429
881	3	117
431	4	281
233	3	519
663	2	190
477	4	99
153	2	257
68	3	507
222	3	1013
391	4	301
286	4	326
341	3	654
449	2	251
553	2	695
267	0	362
560	2	588
585	3	50
93	3	207
454	3	163
537	2	526
696	2	117
842	2	97
664	3	14
619	3	49
591	4	11
438	4	13
409	1	257
91	0	382
898	0	746
98	4	171
787	3	522
283	3	899
659	1	1138
800	4	312
112	4	326
307	2	1285
98	3	675
243	2	457
550	4	315
554	3	1012
931	3	458
493	2	0
268	2	161
410	4	209
500	3	839
547	4	78
238	4	186
292	4	49
623	2	618
424	3	97
404	0	876
388	4	656
658	3	615
882	4	429
583	3	108
486	4	54
557	4	935
74	3	1027
879	3	410
467	4	203
853	3	196
15	4	94
937	4	1027
364	0	351
15	4	215
379	2	432
98	3	181
53	2	294
888	1	381
849	4	418
762	4	78
654	2	722
48	2	201
312	2	138
641	1	1335
566	2	204
323	3	878
129	2	435
150	1	774
621	3	14
888	2	885
326	2	748
237	1	814
803	3	185
96	4	174
304	2	805
144	0	589
649	2	527
786	2	327
482	2	509
793	4	136
428	1	815
313	2	594
757	3	249
760	0	1286
42	3	251
902	3	117
398	3	392
648	4	116
740	4	185
471	4	61
341	1	136
404	4	417
376	3	55
657	4	526
78	3	302
863	3	136
415	2	984
898	2	454
591	3	462
711	3	761
304	3	174
918	3	256
428	1	1138
881	3	470
769	3	936
41	3	1040
876	3	537
339	3	195
294	3	221
851	3	289
820	3	69
58	3	1112
307	4	432
795	3	768
15	4	177
129	3	228
628	4	692
871	2	1283
620	3	230
46	2	873
757	3	191
311	4	486
853	3	134
914	3	285
41	2	283
532	3	210
401	4	479
536	3	191
880	2	1065
249	1	677
144	1	410
578	3	208
144	3	226
832	3	343
274	2	195
485	4	1404
457	3	22
290	3	1041
803	2	31
326	2	11
576	3	225
298	2	19
725	1	762
609	3	202
669	3	650
231	3	190
465	1	94
638	4	486
290	3	53
795	4	661
509	3	257
693	4	204
27	3	567
249	4	99
433	4	1151
411	3	650
118	4	167
44	3	224
626	2	946
116	1	1056
377	3	442
390	3	22
9	3	526
931	4	1450
82	4	81
662	2	242
381	3	506
160	2	196
384	0	144
884	3	172
362	2	1100
566	4	126
617	2	150
681	2	761
343	3	209
167	3	293
374	2	217
362	1	216
307	2	1210
734	3	236
292	3	162
188	2	1314
565	1	70
734	3	24
295	2	814
315	3	82
624	2	21
280	1	988
92	3	844
313	4	1310
323	4	300
516	0	293
84	2	282
341	3	745
603	0	199
801	3	52
535	4	495
193	3	579
91	2	684
12	2	237
558	4	187
451	2	614
174	2	565
452	2	89
723	0	351
280	2	322
166	2	567
824	4	194
12	1	609
473	2	106
917	2	994
903	1	1040
869	2	201
327	2	480
48	2	568
567	2	529
322	4	179
12	0	872
293	2	253
292	2	420
767	4	271
249	2	476
42	3	132
619	1	100
895	1	788
404	0	1403
328	2	184
199	2	106
652	2	448
439	4	936
141	1	337
76	2	131
233	3	487
869	1	942
547	3	459
180	0	1361
109	1	1245
786	1	323
275	3	293
213	2	23
723	2	263
19	2	497
17	4	97
806	2	504
129	4	384
150	4	658
275	3	287
243	2	870
874	4	301
294	1	945
573	2	346
532	2	1146
17	4	484
814	4	495
7	0	686
746	4	524
373	4	196
433	4	286
560	3	655
262	1	236
427	3	885
449	4	418
633	3	110
177	4	94
285	1	28
692	3	734
643	3	260
285	4	380
882	2	208
560	3	504
336	1	180
64	2	1043
834	3	190
706	1	639
9	3	167
504	2	622
590	4	44
93	1	1073
567	3	1124
167	2	930
41	3	734
379	4	285
167	3	279
929	3	13
527	1	484
185	2	741
408	3	174
837	4	0
334	3	270
268	0	762
158	1	587
524	4	268
795	2	727
706	3	292
1	2	280
846	1	481
180	1	320
317	4	392
341	4	1127
757	3	830
544	2	166
331	3	290
698	2	595
531	4	135
787	3	316
496	2	721
545	4	929
400	2	498
386	4	188
773	3	527
307	3	209
90	4	182
591	3	356
494	2	497
880	2	280
814	2	53
680	3	989
103	3	1011
449	2	1202
787	4	588
309	3	23
853	1	521
404	0	1026
105	3	212
206	2	1377
708	2	858
247	3	248
533	3	147
831	2	875
311	4	524
461	3	894
159	3	951
670	2	264
404	0	1230
704	1	57
197	2	558
613	1	288
891	4	648
539	3	292
853	3	923
912	4	199
103	4	301
81	0	1161
755	2	273
261	3	630
82	3	526
772	3	97
185	0	11
76	1	96
173	4	161
676	2	1048
769	3	874
424	4	55
753	3	126
620	1	382
449	2	372
193	3	662
507	3	209
377	1	927
389	2	288
392	2	671
306	3	131
806	2	604
620	3	297
255	3	777
124	2	995
17	2	844
693	3	467
660	3	312
42	4	97
118	4	236
543	2	1279
360	4	434
455	3	1007
881	1	1051
268	0	761
10	1	560
896	3	587
641	3	782
479	3	233
183	2	402
536	2	895
285	2	43
124	0	55
9	3	403
716	1	270
383	3	270
795	3	4
536	3	660
654	1	20
760	4	14
459	2	846
311	3	434
585	4	264
388	2	629
781	2	877
4	2	444
455	4	13
654	2	1098
325	4	524
773	0	409
278	2	808
617	4	167
917	0	203
23	2	357
565	1	24
806	2	434
726	1	1027
436	3	153
143	4	522
644	4	178
841	4	302
446	3	1008
716	1	129
378	4	416
941	4	346
285	2	138
497	1	120
255	4	1149
406	1	475
416	2	177
903	3	1073
221	1	277
327	3	749
553	3	120
292	1	746
55	3	677
842	2	207
325	4	509
514	3	257
526	3	189
720	2	236
213	2	256
255	3	1060
89	3	994
360	3	523
808	2	318
270	4	186
429	3	296
378	4	99
820	2	762
379	2	63
173	4	14
238	4	1055
465	3	6
5	3	49
866	3	181
21	4	549
325	4	484
556	2	269
779	3	519
9	3	15
293	3	543
605	3	661
311	4	88
621	4	11
129	3	832
461	4	654
317	4	481
237	2	300
816	3	0
523	3	522
248	4	407
903	4	288
285	0	106
338	4	630
748	3	72
842	1	449
346	4	176
452	3	201
359	3	514
12	4	509
243	3	110
238	4	134
188	4	193
737	2	205
845	1	56
706	3	798
602	4	312
338	3	202
814	3	434
846	1	472
489	3	918
552	2	484
853	3	605
867	3	186
896	4	520
310	4	391
536	3	481
469	2	812
120	3	1193
101	1	1075
710	4	735
732	3	323
586	1	877
4	3	454
9	3	417
908	2	293
296	4	257
253	1	258
268	2	984
233	2	530
61	4	317
618	2	390
147	3	131
259	4	269
268	0	240
878	3	684
562	4	49
444	2	275
913	2	735
675	3	481
467	3	434
229	4	738
536	2	428
879	3	761
614	2	99
192	2	464
42	3	624
258	1	234
756	1	1272
425	2	173
12	3	187
307	3	173
377	3	431
933	4	1448
183	2	163
937	2	677
496	2	565
229	3	50
863	2	1118
750	3	1006
10	2	364
378	3	264
344	3	13
804	3	468
647	4	65
326	3	1069
238	4	506
331	3	0
440	2	99
5	3	18
405	2	227
658	3	72
82	4	404
710	3	651
150	3	153
604	3	933
215	4	149
660	2	755
755	2	324
253	3	163
302	2	1314
94	3	207
140	4	675
140	4	283
335	0	1053
221	3	1041
49	3	287
296	1	747
278	0	852
542	3	232
195	4	654
505	2	230
223	3	27
449	2	70
518	4	267
54	4	143
180	0	1342
392	2	251
58	3	198
89	4	22
188	3	99
653	2	1047
567	4	602
388	1	117
654	2	1073
278	3	1051
12	4	516
598	0	259
311	4	603
845	3	366
341	4	546
121	2	428
457	3	498
124	2	20
531	4	558
565	3	507
55	3	41
675	3	353
415	3	201
609	4	606
212	4	627
279	4	21
377	2	693
380	4	651
805	2	1
200	1	205
898	3	194
395	4	471
12	1	241
706	4	7
604	2	474
278	2	149
94	2	192
163	3	618
436	3	495
551	1	251
559	1	545
238	4	462
105	3	210
728	0	900
689	3	0
738	3	49
331	4	257
803	3	232
108	1	1034
396	3	21
404	0	168
122	0	293
827	2	461
229	3	201
275	3	746
872	2	749
592	3	143
436	1	465
382	4	133
608	1	287
323	2	282
681	3	201
229	4	962
300	0	630
518	3	345
473	3	290
471	4	120
177	2	845
921	3	226
449	3	613
883	4	462
708	2	26
888	3	301
24	3	497
392	2	825
108	2	366
65	2	824
477	2	368
803	3	362
492	3	190
402	2	369
5	3	509
653	3	1284
144	3	470
589	4	115
390	4	434
126	0	689
495	1	841
482	1	312
685	4	316
233	2	658
931	3	434
644	3	173
398	1	228
638	0	370
61	3	272
592	1	469
520	0	742
631	4	509
222	3	27
654	2	521
789	2	12
94	1	541
834	4	631
565	3	659
317	2	891
268	3	1019
474	4	901
561	2	160
531	1	794
317	4	317
715	3	613
97	2	87
116	2	976
86	2	1183
649	1	842
584	3	189
895	1	378
532	2	292
494	3	203
404	2	1118
591	4	1069
710	4	958
845	4	485
593	2	291
829	1	55
217	3	465
291	4	483
459	1	293
787	2	545
895	2	200
306	4	312
791	1	117
893	3	60
626	2	287
295	3	210
532	1	1040
290	2	596
404	4	185
876	3	731
404	0	693
604	4	136
428	2	1118
528	3	872
513	3	196
833	3	6
492	4	317
379	2	227
268	2	1005
378	4	602
859	3	304
787	4	482
377	1	105
243	3	580
595	2	257
124	2	656
536	2	44
382	4	8
278	2	30
825	2	539
781	1	1642
937	3	259
199	3	233
435	3	940
695	4	310
733	2	161
283	2	747
103	2	543
343	3	954
734	3	126
550	3	199
252	2	745
536	2	1450
853	3	222
129	2	341
644	3	27
623	1	322
638	3	526
461	4	271
36	2	684
911	2	171
675	4	264
404	0	1072
453	2	510
449	2	233
582	4	654
567	0	771
730	4	212
373	0	239
647	2	186
756	4	202
467	3	126
312	4	522
451	0	454
243	3	231
726	4	469
377	3	256
253	3	595
495	0	392
926	4	221
392	3	81
302	2	138
94	2	62
886	4	55
939	2	182
612	4	317
179	4	630
716	0	865
71	3	971
726	2	216
188	1	104
757	4	68
513	3	791
923	3	526
647	4	433
689	0	715
72	3	1148
302	3	25
794	2	264
395	3	1024
494	4	654
803	3	840
416	2	61
415	4	366
467	4	95
844	2	903
199	4	61
441	3	1169
587	4	21
580	4	252
233	4	1462
831	3	325
869	3	82
649	2	658
20	1	876
209	3	418
662	1	1016
300	1	770
290	3	1015
302	3	761
5	3	207
889	2	270
404	2	401
57	0	1062
781	1	1126
108	3	808
877	1	689
814	2	1132
866	4	227
47	0	268
659	3	482
362	1	766
545	0	457
607	3	68
805	4	175
539	3	268
10	3	290
848	4	196
592	3	283
275	2	4
590	3	516
175	2	24
775	4	126
746	4	49
487	2	57
339	4	142
605	3	54
674	0	234
362	3	1011
624	2	234
576	4	86
449	4	480
496	3	770
649	2	448
330	2	189
313	4	1052
926	2	760
133	3	315
435	3	502
180	1	1050
12	4	491
418	4	305
756	3	195
905	3	743
449	3	656
644	2	95
185	2	301
713	3	762
888	3	184
797	1	576
57	4	99
14	3	863
434	3	741
278	2	1495
245	3	671
5	2	78
621	3	275
404	0	1498
471	3	364
267	1	1094
84	3	512
410	4	49
467	3	1011
496	2	1046
297	4	429
642	3	407
351	3	215
212	3	156
620	3	24
757	2	685
486	4	160
456	2	451
144	1	770
196	2	750
408	2	631
268	4	1102
244	1	93
13	4	31
17	4	133
58	3	110
915	2	218
294	4	628
629	3	928
532	3	948
699	2	167
14	0	6
631	2	0
43	3	197
585	2	26
458	1	335
530	0	456
724	3	8
313	2	774
400	3	484
880	1	619
82	3	94
845	4	647
861	4	646
531	3	447
726	3	127
491	4	526
845	4	519
649	3	193
307	3	201
544	2	88
200	1	76
302	3	558
333	2	219
847	4	88
415	3	218
837	3	454
440	3	293
806	3	464
795	1	774
395	1	99
307	3	384
467	4	194
346	3	173
326	1	420
926	0	277
424	2	669
319	2	1290
876	3	268
627	1	7
27	2	443
42	3	353
180	3	404
252	3	486
641	2	745
473	3	486
495	1	355
937	3	457
14	2	321
41	4	403
726	2	53
803	2	218
14	4	457
525	4	407
388	3	415
176	2	959
586	0	688
386	4	843
685	2	1
369	3	182
915	3	958
243	3	1427
93	3	466
436	3	479
16	3	99
863	0	799
327	2	777
193	3	495
434	1	140
714	3	1015
37	4	93
710	3	948
20	1	673
473	3	944
636	2	244
0	2	3
454	2	1264
663	2	233
845	4	484
22	2	654
275	1	738
176	3	199
509	0	357
502	4	267
101	1	929
202	2	303
65	0	20
329	4	731
853	2	256
441	0	985
906	4	273
282	4	658
415	1	258
333	2	289
824	1	405
221	3	0
193	0	227
96	1	204
708	2	761
449	2	688
405	3	475
681	1	822
212	4	163
141	3	424
295	4	55
598	1	1356
550	1	180
154	1	747
520	1	228
177	3	316
298	2	552
652	3	264
746	4	461
70	3	428
209	3	464
432	1	324
523	3	75
642	3	491
136	4	180
869	2	734
654	1	1647
932	0	958
319	3	404
210	2	1024
279	2	111
587	4	401
918	3	894
917	4	706
804	2	64
266	2	392
190	1	331
641	1	1286
933	1	178
157	3	470
292	1	747
898	2	933
706	3	44
888	2	565
246	3	271
221	0	1028
547	3	1024
279	4	152
404	0	1031
584	4	509
663	3	91
6	3	379
61	2	61
290	4	409
298	3	746
278	2	683
564	3	165
870	2	434
895	2	122
150	4	161
289	2	143
416	4	722
348	3	474
534	3	519
200	3	287
250	2	117
4	2	404
549	4	309
302	4	150
926	4	28
449	3	1225
793	2	285
567	0	987
289	3	754
876	3	970
703	2	155
69	3	172
478	4	7
711	3	394
638	2	203
392	2	1196
238	3	704
621	2	780
932	2	159
880	0	581
176	3	41
720	2	259
25	2	1014
197	0	870
932	1	545
806	2	472
830	4	203
915	2	65
381	2	182
533	3	128
932	4	178
267	2	557
862	1	909
55	4	422
794	3	318
345	3	210
476	3	14
912	2	655
678	3	69
693	3	14
669	4	482
660	3	47
333	3	281
193	2	711
410	3	27
108	3	1013
649	2	153
327	2	502
503	2	631
629	3	410
620	0	1035
304	2	337
213	1	245
10	2	385
477	2	217
753	1	339
405	3	275
158	2	287
503	2	69
57	3	1011
250	2	6
343	0	1164
646	3	603
408	3	191
523	0	1153
153	2	332
343	4	587
43	3	95
274	2	131
284	2	184
893	2	380
615	2	244
292	3	297
84	2	920
693	4	1268
649	3	477
405	3	56
12	3	401
456	4	356
850	4	1142
144	4	202
757	4	1097
234	3	345
781	1	324
889	2	435
63	2	70
496	2	53
544	2	143
199	2	1138
421	4	136
24	3	256
658	2	134
488	4	346
718	0	120
550	3	287
932	0	66
313	2	143
862	2	690
657	2	457
184	3	46
285	3	89
149	3	0
56	1	239
213	4	150
681	0	596
362	3	708
0	4	43
933	2	71
845	3	380
906	4	738
7	4	181
326	3	463
555	1	293
81	3	660
660	3	160
822	0	449
180	1	1083
129	3	553
500	3	92
494	4	85
275	2	948
58	3	6
285	3	6
832	4	345
43	3	210
373	4	761
331	2	1046
4	3	0
750	3	577
942	0	448
553	2	545
215	2	402
342	3	434
378	3	202
488	3	537
127	4	179
473	2	189
891	4	149
555	4	478
372	4	21
642	3	142
888	2	958
180	0	1196
150	4	226
324	2	85
66	4	63
454	2	70
803	2	670
882	2	57
885	3	709
931	1	234
879	2	400
709	2	141
488	2	337
279	3	779
108	3	530
243	4	1118
910	2	101
194	3	499
15	3	57
177	4	317
210	1	889
150	4	223
934	3	126
14	4	753
300	4	495
587	2	624
659	1	230
45	4	908
69	1	397
621	3	1
536	3	207
392	1	239
129	4	16
424	2	1418
252	1	447
12	3	97
56	2	681
317	3	281
151	4	96
535	4	212
183	4	131
12	0	369
596	2	0
84	1	120
684	1	339
882	3	282
94	0	572
457	4	301
858	4	475
827	1	508
313	0	1084
353	2	172
867	2	190
710	3	587
689	3	683
617	3	595
639	2	925
550	1	457
40	1	275
90	3	312
623	3	869
200	2	24
91	2	683
157	2	183
289	3	203
90	1	500
547	3	180
725	4	293
150	3	610
466	3	92
449	3	619
556	3	342
523	1	6
862	1	346
200	2	201
576	2	818
268	1	217
838	1	845
444	0	1011
89	2	327
594	2	272
814	3	391
810	4	677
267	1	1230
471	3	66
498	3	299
53	2	684
329	4	214
346	2	317
199	3	160
886	4	1028
91	1	738
71	0	6
842	1	636
311	4	204
472	4	149
787	4	202
4	2	412
459	4	18
217	4	1072
787	2	741
144	1	891
769	3	297
268	4	663
22	2	154
870	2	358
267	2	540
324	2	104
171	2	177
538	3	962
82	3	27
55	2	968
748	3	225
294	3	964
284	3	190
591	3	1186
536	2	761
424	0	285
278	0	1241
471	3	214
253	2	187
290	1	574
567	1	490
535	3	273
935	3	8
496	0	121
862	3	331
755	2	52
435	2	789
459	2	531
59	4	512
525	3	180
415	1	677
268	1	16
398	3	726
742	1	307
768	2	472
342	2	66
672	3	241
5	3	191
452	4	271
845	1	722
871	4	299
233	1	174
804	2	551
607	3	418
626	1	402
777	3	6
926	3	384
884	0	178
310	3	427
6	2	603
199	4	171
726	3	264
117	2	216
566	3	428
223	3	214
624	2	282
75	3	6
328	3	126
404	4	841
500	3	507
311	3	407
380	4	1059
396	4	191
417	1	300
255	4	567
701	3	379
93	3	1009
188	4	49
144	0	987
398	2	178
275	4	236
847	4	1100
180	0	1150
434	2	942
48	2	812
787	2	638
143	2	590
750	4	27
221	2	475
144	1	120
531	4	203
9	2	461
751	2	1293
665	2	269
118	4	1100
541	1	720
9	4	177
209	2	218
641	4	209
896	4	150
499	2	284
238	0	189
291	3	704
879	3	1156
108	4	49
275	3	432
759	2	236
95	4	97
536	2	497
747	3	731
550	4	54
463	3	878
