89	5	12
71	22	94
40	20	32
47	23	47
46	4	21
48	20	28
75	8	29
78	18	42
41	4	23
2	8	25
18	7	52
87	18	42
69	16	88
23	16	49
61	3	82
8	16	22
6	15	78
71	3	80
86	1	15
16	16	79
63	11	77
21	17	77
71	16	89
71	18	41
27	6	51
49	10	67
16	13	52
6	4	24
15	15	100
85	10	59
98	5	32
62	17	6
79	6	61
8	7	52
53	2	89
28	1	7
90	4	57
1	16	14
13	19	37
19	20	39
8	15	24
40	6	74
48	20	1
26	23	26
31	4	13
60	10	62
23	14	6
15	7	94
81	8	3
96	0	1
28	20	50
68	5	0
91	6	74
29	10	77
34	15	88
75	7	82
85	15	32
4	16	76
95	10	79
3	15	50
0	15	99
100	6	85
86	16	92
39	4	67
92	5	7
98	9	2
102	2	96
100	6	63
84	17	17
3	4	47
85	1	2
75	5	0
60	15	46
45	1	66
38	16	15
97	7	78
72	8	32
78	9	21
72	13	101
40	8	48
89	21	95
33	12	36
34	10	73
58	16	13
62	11	23
84	15	47
14	8	19
103	16	102
19	20	12
27	5	9
97	0	13
67	11	78
56	11	16
1	20	16
24	15	101
27	5	5
5	16	24
13	7	81
58	8	16
12	15	32
42	18	37
88	5	29
73	18	23
103	9	23
35	8	1
49	13	80
39	4	7
64	22	81
101	8	41
23	10	62
21	10	51
98	13	71
47	0	6
34	5	24
50	12	43
76	9	22
74	15	94
16	15	18
88	7	87
81	16	100
72	18	31
97	16	45
55	11	84
17	16	79
34	8	38
88	7	81
71	6	54
71	15	47
3	11	30
88	7	84
32	16	87
88	6	86
23	4	41
102	22	99
32	17	91
19	18	68
40	13	60
102	22	92
1	18	76
15	23	15
76	8	48
91	6	51
80	3	5
22	12	24
69	10	78
24	8	19
26	15	82
85	5	14
41	11	68
46	6	103
9	4	82
37	6	76
15	2	86
91	1	11
88	8	1
84	16	89
46	3	51
39	10	90
0	4	29
44	16	45
27	12	30
53	16	66
41	11	95
16	13	67
32	5	16
14	8	45
13	23	13
46	5	13
30	15	29
34	4	67
61	1	72
30	7	96
69	11	84
98	5	14
24	9	14
10	10	55
61	15	25
52	15	40
63	16	40
99	6	67
11	18	55
30	10	103
65	16	80
50	4	1
92	6	51
40	6	57
91	3	53
24	13	75
55	16	14
95	6	67
80	0	15
46	10	77
81	13	82
85	16	92
74	10	57
99	10	70
60	21	76
33	10	70
50	10	83
39	20	19
50	16	25
47	4	24
23	18	73
40	8	20
1	11	9
96	1	87
38	15	0
18	7	55
77	10	63
19	2	49
40	9	25
40	13	62
7	15	22
89	7	71
30	8	21
32	0	53
95	6	52
44	5	29
4	15	24
83	15	88
32	5	12
65	8	32
55	0	92
40	6	58
47	3	62
83	10	82
14	17	68
80	15	89
18	16	69
82	10	63
97	16	55
72	8	14
16	7	65
45	1	49
71	8	26
29	4	5
40	10	76
103	6	85
15	18	14
42	6	66
34	4	19
1	15	94
59	8	6
97	16	9
71	3	82
2	23	2
39	10	86
47	0	54
82	3	67
14	0	100
31	18	37
82	16	99
30	8	1
49	8	26
46	4	1
35	16	37
50	5	3
85	9	16
42	13	88
96	8	26
23	6	63
3	11	11
30	9	3
32	3	54
71	3	86
51	16	14
61	23	61
39	7	54
91	7	63
79	11	95
22	16	80
90	3	51
67	15	79
76	6	55
91	5	21
30	12	33
45	8	30
79	7	59
16	17	66
94	6	67
93	7	69
67	21	77
41	5	5
75	16	46
31	9	25
67	12	8
42	13	103
16	16	40
8	8	33
65	12	14
95	18	28
71	12	4
35	16	71
9	9	5
85	9	50
25	13	103
41	2	47
95	5	7
23	8	0
44	16	96
96	6	94
32	11	44
53	16	71
63	5	3
72	12	20
4	13	57
13	19	28
101	4	55
0	20	48
20	15	35
33	7	56
103	12	31
57	16	30
46	13	66
41	15	96
20	8	22
18	7	57
38	7	85
86	10	73
40	12	23
12	3	55
71	10	72
62	17	11
82	3	52
54	2	42
101	4	7
1	16	103
62	11	30
69	8	23
88	5	46
7	16	53
64	12	23
83	7	65
70	12	32
91	16	83
92	4	14
73	13	67
31	7	86
42	7	73
98	3	1
31	12	36
96	8	32
16	17	51
55	15	22
58	3	82
81	1	10
41	18	69
84	13	86
41	7	82
77	5	13
85	17	21
63	5	13
17	1	73
67	15	75
19	16	24
80	3	71
39	13	81
10	2	69
2	18	13
54	15	78
103	21	94
15	18	32
70	11	65
9	15	75
57	4	50
34	8	11
82	9	4
12	0	46
92	1	65
72	13	59
29	16	47
80	3	28
49	12	50
6	16	20
30	8	9
80	3	10
98	0	63
67	15	27
56	15	18
4	15	89
66	11	84
36	13	68
97	6	83
77	15	100
89	4	79
33	12	30
89	8	43
24	8	1
23	6	85
45	0	9
22	18	43
18	7	58
35	7	57
101	4	5
47	7	80
84	3	2
74	10	66
13	16	67
83	3	61
94	11	33
45	4	48
95	12	24
5	12	15
9	16	32
96	6	99
95	8	12
75	16	8
38	10	99
26	3	79
70	12	35
40	1	6
86	13	51
90	5	13
85	8	22
33	10	91
33	16	2
23	16	81
37	20	8
90	21	74
59	8	43
73	16	38
87	2	45
89	1	60
16	17	84
19	16	26
60	10	80
79	8	30
80	15	88
93	16	96
3	11	62
32	15	101
5	2	78
17	17	81
24	13	99
56	17	7
94	6	51
43	13	85
48	16	70
51	3	85
12	16	65
41	7	83
90	8	40
16	16	70
56	16	70
27	8	17
47	0	76
75	8	20
31	12	18
88	8	28
84	15	41
37	16	3
54	18	7
21	16	93
51	11	55
84	22	95
48	16	99
13	7	58
93	7	84
33	5	19
40	17	89
6	8	13
2	7	61
100	1	53
6	20	30
68	13	53
29	7	68
86	11	98
46	20	49
25	15	84
76	2	42
8	18	35
99	8	12
99	8	34
20	15	100
50	8	11
86	5	18
9	15	92
36	18	8
84	21	85
87	13	83
78	6	76
92	4	13
70	11	40
89	7	74
42	18	87
24	5	2
80	9	17
70	7	56
40	17	88
29	10	85
88	12	41
0	15	92
39	3	57
102	18	22
91	11	42
56	4	28
101	1	17
52	2	87
52	22	64
5	2	81
2	11	12
18	17	99
95	16	15
71	8	30
7	20	20
58	1	28
2	11	34
102	1	9
46	7	99
96	10	72
54	11	25
45	6	95
78	11	43
69	23	69
30	4	11
86	21	69
92	7	83
86	13	84
43	10	69
87	11	43
19	4	29
0	9	19
30	12	27
20	11	63
79	11	40
32	7	55
82	5	26
1	16	32
5	11	1
65	22	69
11	20	23
60	4	41
79	12	14
4	17	96
20	7	79
101	6	97
64	22	67
14	11	103
69	7	98
4	8	11
39	7	76
42	4	14
42	1	25
24	8	28
52	13	85
10	15	38
84	15	27
96	13	98
58	3	39
34	9	16
47	4	26
67	8	3
22	9	31
23	11	100
58	11	7
58	23	58
19	17	86
24	13	79
68	15	45
16	20	7
46	9	17
7	18	54
90	21	96
24	10	97
75	22	66
92	5	5
57	3	48
52	3	80
87	1	51
53	0	36
13	4	92
98	7	99
61	13	63
83	12	45
82	15	44
7	15	27
47	18	1
47	6	66
28	18	92
18	1	97
21	16	26
12	0	98
44	3	65
69	3	34
21	16	24
17	12	49
52	15	75
6	16	16
14	7	52
73	8	6
35	15	98
98	8	27
74	9	43
5	20	20
68	12	26
17	9	4
71	1	61
12	15	26
11	20	13
22	8	48
77	7	84
76	5	10
96	3	56
22	10	75
13	8	1
73	1	15
30	17	91
30	17	92
66	5	22
19	16	93
81	18	33
49	1	57
69	22	99
49	10	74
29	3	51
56	15	88
55	4	50
46	15	97
65	15	78
58	7	97
84	7	53
15	7	91
26	18	8
2	2	59
86	18	13
64	2	47
17	15	26
81	8	35
57	11	9
103	5	48
11	20	24
64	5	21
4	9	17
33	16	39
57	11	45
86	18	32
0	2	66
83	9	50
10	15	95
0	9	1
63	17	10
62	16	28
14	15	83
72	22	95
72	17	16
79	7	80
90	5	32
80	5	13
14	15	86
36	18	63
97	10	100
68	15	81
36	23	36
2	15	30
16	9	15
37	18	33
46	5	26
29	5	30
68	10	64
50	9	34
77	15	44
6	1	75
36	12	22
50	18	26
58	15	42
96	6	64
65	1	92
13	8	5
28	11	87
10	15	41
71	1	5
80	16	47
101	5	26
63	7	87
74	6	54
40	7	63
67	7	59
101	1	80
6	16	73
80	11	86
65	18	37
85	16	94
58	3	46
98	7	79
52	16	93
74	18	25
81	14	29
35	0	13
8	2	29
65	18	43
18	17	94
99	9	22
97	1	53
3	15	46
92	6	67
37	7	103
90	13	66
74	15	31
11	4	100
62	15	59
88	4	25
99	9	41
40	10	94
65	8	8
70	12	36
58	7	89
46	3	58
56	16	79
95	5	19
70	22	72
13	3	54
81	14	48
56	16	33
70	18	43
51	15	76
61	11	66
52	15	22
92	22	87
22	10	91
0	15	31
37	18	99
95	6	57
90	21	71
5	17	85
67	10	61
98	9	29
49	11	43
78	13	63
50	4	61
72	10	66
89	18	2
68	9	11
45	3	59
71	1	55
84	10	71
31	5	0
26	16	37
34	16	41
7	16	35
51	2	78
52	7	53
39	6	89
54	23	54
65	11	33
40	4	3
29	16	95
99	10	94
8	18	53
77	23	77
20	16	27
22	6	61
64	15	45
82	16	31
26	18	85
43	1	0
54	15	37
92	17	26
65	15	72
6	1	91
54	2	41
47	1	31
90	0	4
80	8	22
93	12	42
90	4	9
75	10	79
69	1	21
91	18	28
77	7	65
42	17	97
36	9	24
96	21	86
77	18	30
43	9	49
61	15	33
77	4	57
93	12	40
6	11	64
10	9	0
94	10	70
70	12	23
35	16	43
35	18	50
4	15	97
10	18	47
89	15	98
73	2	90
101	1	59
23	16	61
54	18	21
73	13	81
14	6	56
56	16	54
21	0	96
80	11	46
87	5	11
87	1	58
67	15	47
47	16	63
84	1	7
62	2	100
11	4	89
67	17	50
72	18	38
70	3	44
101	13	66
97	4	79
88	7	71
73	13	84
37	10	78
94	10	91
4	12	49
13	7	57
60	1	93
50	15	23
17	11	16
50	4	19
8	15	23
7	15	41
36	7	96
72	7	53
103	1	97
91	7	98
84	10	67
46	1	15
94	6	66
12	13	74
75	10	76
54	22	67
83	7	79
87	6	79
41	5	9
40	17	93
4	16	79
97	5	48
74	9	1
80	16	31
7	3	63
74	13	83
29	17	102
22	1	41
35	9	18
46	4	5
1	2	49
59	11	80
21	10	52
25	4	36
48	3	51
69	8	13
35	18	86
12	5	13
42	10	70
70	11	92
5	10	57
98	10	90
65	10	54
45	5	25
75	7	86
82	3	28
89	10	103
86	8	11
48	15	103
1	25	29
82	6	53
36	20	11
3	5	12
84	8	13
19	16	35
39	12	43
86	9	48
63	11	80
5	4	82
35	20	38
20	20	7
86	10	77
18	17	68
95	9	27
47	1	38
51	21	73
39	13	66
46	7	65
27	11	41
20	3	52
58	15	95
11	11	22
37	16	44
63	4	57
98	21	96
83	3	58
66	5	6
43	1	9
62	15	4
80	16	79
86	7	68
10	17	59
10	15	25
98	7	78
39	16	38
48	9	46
66	16	24
57	11	61
35	16	81
49	6	76
76	4	100
93	9	26
33	18	37
89	9	18
71	1	10
83	11	98
16	16	95
23	16	28
44	8	37
36	8	10
9	4	46
23	16	69
2	7	68
83	17	37
37	18	91
99	4	14
64	16	83
9	11	84
60	21	64
19	2	102
91	3	24
10	2	66
61	22	64
71	12	46
78	13	77
98	7	84
101	4	0
2	2	101
28	17	83
35	23	35
42	6	55
39	16	41
92	8	29
0	2	81
72	1	7
4	13	67
23	16	37
44	6	90
41	5	7
36	9	26
7	2	66
7	4	29
42	5	19
17	5	3
28	18	94
74	10	71
48	8	25
7	16	60
99	16	2
86	7	76
31	17	97
89	21	70
16	17	78
21	15	27
37	10	67
54	16	77
46	15	89
56	16	99
46	13	81
73	16	91
9	1	71
102	21	90
48	3	78
49	18	99
31	4	14
66	9	19
20	16	92
58	13	85
80	3	87
56	11	59
30	9	14
97	6	80
54	15	81
61	15	95
80	5	23
44	5	12
97	15	98
25	18	74
84	13	83
51	11	1
87	8	13
23	16	84
23	15	83
43	13	63
34	10	63
5	17	59
35	11	36
12	20	0
33	12	18
90	16	76
70	22	78
95	16	8
74	2	45
65	16	29
84	16	88
2	3	45
78	16	24
69	6	76
21	15	47
20	3	57
49	18	22
43	16	24
45	4	12
40	12	18
70	13	53
9	12	8
54	2	40
4	16	40
91	6	67
17	17	96
26	5	20
77	4	19
55	21	80
90	6	97
11	15	67
37	4	56
75	8	34
29	16	27
54	16	15
93	10	103
23	16	55
101	8	40
2	16	95
29	12	45
33	18	49
1	18	68
60	1	88
24	8	43
65	1	47
83	3	57
48	3	67
14	16	71
82	16	91
37	10	81
47	13	88
53	16	49
69	6	68
58	13	101
67	11	49
81	22	95
22	4	13
98	1	15
14	8	5
27	6	52
29	13	72
45	1	55
68	11	99
50	6	62
101	4	10
52	16	35
40	23	40
20	7	78
90	10	82
5	16	14
87	13	85
92	8	20
12	16	70
89	16	58
35	12	41
57	15	76
21	11	81
61	11	1
53	15	12
5	11	61
56	11	48
8	17	81
99	7	62
102	10	87
21	4	90
37	12	16
7	16	103
35	9	24
94	13	62
37	1	0
25	10	95
38	7	63
46	3	52
37	16	93
34	8	42
34	10	80
17	16	68
61	16	3
57	1	43
72	13	83
39	3	58
35	4	47
12	20	9
101	23	101
44	20	33
24	15	46
24	5	12
33	10	94
3	16	72
66	8	30
56	21	58
64	17	30
54	11	64
29	17	69
67	16	100
82	11	90
11	4	88
15	3	51
45	0	52
69	22	94
54	16	20
75	11	92
43	18	65
7	3	85
40	6	61
15	16	68
48	8	22
7	20	12
45	7	100
60	16	96
18	5	20
88	13	70
18	11	32
73	1	12
92	10	94
93	13	95
91	22	87
46	13	78
75	16	15
5	15	40
28	16	97
19	18	6
37	20	17
67	3	82
61	15	68
69	13	101
97	8	49
94	6	57
46	13	71
33	16	83
93	7	67
83	9	17
0	17	59
21	13	80
93	18	15
66	7	60
34	7	92
74	16	32
77	17	10
30	16	43
61	16	26
12	3	67
25	15	71
92	8	17
61	7	89
40	1	54
54	3	14
95	22	102
78	10	74
70	16	48
90	13	78
21	5	11
99	8	48
64	8	15
62	15	77
81	22	75
54	16	50
20	17	66
44	11	97
17	20	37
60	16	21
99	21	97
56	17	10
59	7	71
101	5	36
95	5	1
82	4	21
50	10	82
80	15	32
96	6	91
66	15	42
29	16	6
20	6	62
14	15	77
4	7	78
94	11	27
34	18	62
57	3	46
99	8	17
70	8	15
35	7	58
73	8	22
22	16	73
94	7	85
61	1	87
3	15	77
33	6	58
56	16	38
65	3	97
25	10	65
46	1	8
82	11	80
75	5	5
24	9	30
23	5	8
31	6	55
91	7	59
11	18	9
20	11	59
16	17	72
44	10	103
75	9	31
29	11	34
39	7	92
38	5	19
99	3	53
59	7	96
57	15	79
6	17	53
101	1	4
9	1	78
22	5	0
69	16	93
55	12	1
15	0	80
81	1	58
35	8	5
88	4	76
26	13	70
64	2	91
1	17	80
1	8	44
31	5	9
80	11	73
16	7	71
54	16	17
79	22	74
75	12	32
78	7	53
34	15	93
19	20	17
49	18	95
64	23	64
101	4	57
49	18	40
62	7	70
86	1	16
71	16	44
98	6	97
20	16	31
96	6	76
31	9	27
44	20	27
73	17	1
20	10	56
0	16	36
5	16	13
65	15	84
83	6	103
22	18	87
44	20	40
10	20	8
36	9	32
22	18	57
79	5	21
85	9	12
38	16	90
57	11	58
42	9	22
36	13	79
77	9	50
26	5	29
77	16	68
11	8	15
31	13	103
65	11	95
80	3	9
66	10	52
6	1	42
66	13	77
59	7	66
103	22	63
1	4	63
41	10	64
57	3	98
25	10	64
16	11	63
65	15	96
24	8	9
78	14	17
29	16	41
95	12	26
73	18	26
2	11	83
38	20	35
20	15	89
15	7	55
8	4	45
28	1	5
96	3	8
6	11	22
34	7	91
69	18	42
48	15	100
58	11	67
87	18	38
95	1	11
89	16	7
12	7	92
37	8	26
27	12	26
97	17	27
68	16	20
81	11	69
81	18	27
17	10	56
57	11	74
95	7	80
77	16	94
15	3	66
66	2	45
35	5	2
8	15	60
87	9	28
49	13	73
14	15	73
56	0	98
66	6	68
45	16	13
63	3	51
88	7	72
57	11	52
51	7	97
74	16	18
10	16	26
1	25	39
62	16	33
43	18	99
7	2	102
62	7	79
92	12	18
3	15	20
21	15	40
92	7	93
3	14	22
24	8	21
68	12	35
16	0	101
82	11	29
36	18	15
24	7	61
91	5	9
44	18	86
69	11	74
82	21	71
71	13	77
18	16	78
35	13	68
12	4	28
64	8	34
38	20	26
96	16	100
54	15	84
21	4	82
28	7	103
32	9	23
14	15	29
100	4	76
18	5	17
20	11	17
0	2	87
21	4	73
93	4	79
18	16	71
31	23	31
72	16	88
45	7	97
11	16	50
88	8	7
67	16	32
53	8	45
65	6	67
75	16	90
27	17	97
16	9	8
52	2	102
91	16	90
14	0	93
3	7	96
8	8	47
17	20	0
101	8	38
4	6	62
19	0	45
12	3	57
88	1	53
87	10	71
51	2	37
56	21	51
90	5	24
19	16	3
48	16	94
19	15	42
32	16	78
5	20	4
48	0	15
102	1	51
40	16	39
96	16	62
41	7	85
11	15	81
14	0	88
8	18	3
18	10	93
43	16	97
84	1	10
83	10	77
75	5	19
30	6	59
55	11	10
15	7	61
6	16	46
99	8	15
20	16	51
25	9	6
20	7	64
48	3	74
55	16	48
28	18	40
19	7	100
10	15	79
15	17	96
103	10	60
35	7	96
91	16	46
37	18	42
41	16	12
58	15	76
2	11	80
42	7	77
98	7	70
45	4	63
79	8	50
62	13	92
81	11	87
61	11	84
54	16	16
54	16	98
38	16	56
43	18	42
35	7	84
52	23	52
69	8	36
33	15	96
87	22	70
44	16	7
11	7	82
44	16	21
11	16	39
42	8	34
89	9	24
45	6	94
30	9	32
50	4	52
54	18	9
95	7	100
0	4	98
97	7	84
28	11	43
51	3	63
8	2	83
27	13	88
94	1	11
67	5	11
102	8	36
61	15	94
12	15	23
96	16	93
86	17	28
48	9	17
59	2	101
30	16	49
46	20	28
57	3	29
57	7	53
9	20	16
78	8	23
53	0	30
8	17	74
2	7	55
0	2	49
84	8	34
47	18	19
53	16	57
12	19	25
19	15	65
80	3	52
87	8	18
18	15	98
77	8	37
97	16	96
79	11	27
7	15	64
60	16	37
36	8	5
53	22	101
72	16	44
27	11	42
60	3	33
71	11	43
57	13	77
97	5	50
87	8	35
42	1	47
8	14	9
26	13	65
85	16	99
87	9	21
55	11	53
22	17	89
63	21	74
43	4	56
22	7	62
18	6	77
83	7	95
46	8	31
54	5	0
32	5	48
15	8	41
10	9	5
65	11	79
25	5	0
46	9	16
55	16	3
58	13	63
15	7	75
21	15	75
36	13	76
36	9	3
64	10	68
102	13	86
65	17	3
2	2	77
94	7	63
15	11	16
9	15	95
72	5	25
82	3	57
84	3	48
15	17	74
34	9	48
38	16	101
103	13	64
81	13	85
94	5	10
21	4	46
19	18	11
28	12	16
4	12	37
72	22	92
87	15	65
101	7	92
103	10	100
34	3	58
54	16	34
57	15	75
101	5	24
78	16	88
39	4	0
24	15	82
32	15	46
6	8	2
54	15	66
21	15	70
98	4	21
93	5	12
58	2	71
21	11	102
102	22	95
94	1	76
103	7	61
14	16	84
65	6	52
36	17	92
56	3	66
38	11	41
93	12	38
92	16	56
38	18	102
65	8	23
33	6	66
100	7	69
89	21	91
59	16	31
32	7	52
79	7	77
28	6	76
14	8	21
99	7	56
49	18	42
0	18	47
30	7	67
22	5	19
26	16	71
6	18	51
56	16	11
61	15	42
42	11	40
99	9	31
62	16	22
55	1	72
57	1	49
67	16	36
100	7	78
42	5	5
18	18	2
101	7	70
100	4	68
37	8	36
97	21	94
88	16	51
34	4	9
59	13	52
60	1	13
81	8	18
81	4	12
79	8	15
77	11	86
60	7	51
70	21	89
12	7	91
32	7	51
75	18	28
41	12	26
56	1	86
59	17	0
66	11	49
18	8	21
21	18	54
31	6	52
6	15	37
12	15	89
77	7	96
35	9	30
84	13	63
42	17	89
89	17	40
16	11	85
16	8	37
14	10	53
82	3	51
60	15	82
102	1	61
92	10	70
65	16	101
84	13	59
45	0	21
32	17	92
32	9	26
97	4	6
45	3	56
84	10	69
73	17	43
85	15	97
33	8	8
66	17	20
55	8	23
76	11	79
83	8	11
27	1	6
33	12	26
89	16	9
77	16	38
53	0	103
6	18	58
59	15	36
27	15	96
56	15	26
66	8	32
19	15	41
18	9	23
5	11	66
47	1	94
43	18	92
34	10	83
3	15	83
64	17	36
54	2	75
53	11	60
43	6	79
60	21	92
60	22	59
88	5	20
6	4	44
41	7	73
68	6	55
33	6	74
101	6	62
14	15	16
25	8	8
13	6	98
8	7	57
85	7	64
35	16	87
13	0	30
32	4	47
8	18	93
25	7	85
76	5	0
68	2	47
51	2	87
94	22	71
16	20	21
74	10	61
82	16	33
1	17	56
19	11	9
21	20	4
57	8	4
98	7	66
94	8	46
49	9	37
2	15	35
4	2	86
52	13	90
75	22	78
22	12	23
54	3	88
3	11	18
92	10	68
80	15	18
16	13	57
67	11	72
19	15	94
32	0	13
101	1	16
85	13	67
9	1	72
66	10	71
67	9	7
99	6	57
37	13	59
44	9	32
21	16	18
65	7	53
72	10	84
19	16	103
36	4	47
102	10	71
72	1	55
24	4	47
15	17	102
18	17	79
60	7	52
57	12	8
30	15	34
74	4	101
25	15	28
1	2	43
0	12	8
64	11	40
85	11	83
15	14	1
63	15	97
50	16	76
48	3	57
89	16	96
35	7	67
68	2	91
103	0	13
26	5	48
60	15	98
101	7	91
89	7	81
88	7	78
28	1	0
44	5	17
92	18	49
7	3	77
102	8	41
7	15	31
18	6	80
98	0	56
79	15	87
27	10	65
100	7	71
18	16	49
45	5	33
1	16	24
71	7	103
12	15	35
39	5	24
28	8	32
57	15	65
60	8	0
85	16	27
75	7	97
3	10	53
102	8	14
76	2	38
22	10	68
46	7	94
101	1	86
7	7	89
43	10	78
35	16	49
17	17	66
43	2	45
83	5	14
24	23	24
51	8	16
96	10	84
32	13	65
79	16	98
18	17	92
34	7	54
83	7	87
97	10	88
70	11	33
70	15	96
65	16	16
49	11	102
33	23	33
91	22	78
89	9	30
5	15	38
61	16	24
61	16	32
8	2	34
45	6	92
43	10	84
29	9	20
23	13	92
77	4	58
2	16	22
7	2	74
91	7	73
65	16	77
9	4	34
81	1	51
28	12	39
22	12	14
9	20	48
92	1	54
74	22	76
87	13	63
62	11	35
102	12	16
16	8	47
31	7	63
92	7	77
62	8	41
84	5	11
15	2	82
80	3	7
84	8	36
52	16	18
55	3	98
21	11	43
99	16	39
60	16	81
2	3	74
102	8	18
59	5	3
57	16	14
47	18	57
93	1	60
7	3	80
90	13	72
67	16	30
71	3	8
38	6	55
58	8	23
57	16	35
86	17	5
88	18	15
96	13	83
55	1	28
70	8	4
23	1	88
2	3	102
26	7	84
102	6	76
41	5	1
34	3	57
79	13	62
77	16	99
34	15	100
69	12	50
15	7	95
74	9	10
1	11	7
83	5	35
8	20	37
25	10	79
1	11	67
24	7	78
27	10	94
59	16	41
63	16	25
99	8	29
94	22	69
91	16	16
18	16	102
30	15	90
13	7	84
102	22	70
58	15	31
80	15	35
83	23	83
28	3	56
79	12	36
62	15	20
69	13	73
61	8	23
24	8	45
63	4	55
55	1	102
1	12	8
96	3	15
71	2	45
53	16	58
53	16	67
30	16	37
61	11	45
19	11	1
92	10	91
56	4	43
21	20	2
41	3	53
84	6	79
67	16	103
80	16	91
87	11	74
43	1	58
94	11	95
78	18	31
11	18	7
20	7	71
53	18	20
51	18	6
79	15	96
39	0	12
34	6	60
32	11	35
31	10	94
38	10	75
74	21	86
22	10	99
74	16	26
31	8	16
15	17	78
23	16	67
73	16	95
28	18	65
91	16	12
64	13	97
22	16	101
7	15	92
41	10	54
60	10	53
32	15	90
3	4	99
72	22	70
35	8	9
26	11	44
91	11	95
37	12	4
13	18	86
94	3	53
54	4	44
26	4	47
63	7	102
68	15	102
26	11	35
68	2	38
24	8	10
42	11	94
54	3	3
22	9	6
77	16	92
103	13	99
68	15	96
26	20	11
60	9	14
36	5	12
70	21	97
36	16	69
5	1	43
97	17	38
86	4	21
79	6	51
100	15	101
50	10	59
87	11	66
100	8	37
10	12	2
20	1	15
62	18	34
46	5	18
92	7	73
35	5	20
27	18	71
30	18	77
39	0	59
6	16	82
35	7	74
57	11	67
103	5	20
19	16	60
102	5	6
92	13	89
17	0	39
88	7	67
52	8	44
52	3	20
40	8	29
10	20	48
64	11	41
71	3	101
59	16	75
12	15	62
96	7	60
48	15	36
65	16	17
64	7	56
85	15	103
34	5	26
18	16	72
89	7	102
53	18	2
26	10	93
32	17	64
74	22	64
71	13	98
18	7	74
64	11	92
58	3	12
2	7	81
38	13	60
61	1	37
62	8	38
72	8	30
48	20	10
15	7	57
103	8	9
10	4	98
12	8	38
73	18	44
38	15	45
71	8	3
47	18	10
50	5	14
12	3	58
1	11	66
35	10	62
10	2	71
102	13	98
97	18	2
78	11	96
7	4	73
70	8	2
72	1	52
98	7	102
61	14	59
95	6	51
46	11	90
30	5	17
16	1	2
40	16	98
93	7	55
40	20	36
11	8	12
59	17	21
45	23	45
18	16	44
83	8	40
66	15	94
93	12	47
101	13	72
70	6	61
60	8	5
75	10	94
8	18	14
24	7	84
82	16	94
51	11	19
87	1	55
74	12	29
15	8	33
71	22	92
90	21	102
80	3	57
43	8	46
88	9	18
46	11	39
91	22	71
29	1	15
34	16	47
41	6	61
61	18	47
3	23	3
83	1	15
3	7	61
9	10	57
32	11	89
70	22	71
41	4	3
37	5	6
4	8	38
41	6	52
0	15	94
66	8	13
86	5	14
30	5	15
50	17	72
17	16	22
30	0	53
25	6	67
42	18	72
1	11	52
27	6	61
58	22	64
55	15	42
88	12	27
94	22	81
53	15	82
26	7	67
71	11	49
41	11	91
41	7	80
0	2	28
53	3	91
80	13	78
1	20	17
41	17	97
2	15	32
60	16	43
57	11	7
0	16	24
33	8	29
33	8	48
23	16	57
31	5	1
101	22	93
38	5	9
49	1	0
45	5	6
53	16	43
10	16	18
79	3	3
86	21	57
50	17	74
69	18	41
90	17	37
